maturity_days,expiry,strike,mid,implied_vol,spot,moneyness
20,2026-05-01,6230.000000,617.350000,0.332854,6816.890137,0.913906
20,2026-05-01,6250.000000,598.250000,0.327426,6816.890137,0.916840
20,2026-05-01,6270.000000,578.900000,0.320411,6816.890137,0.919774
20,2026-05-01,6275.000000,574.100000,0.318862,6816.890137,0.920508
20,2026-05-01,6300.000000,550.200000,0.311286,6816.890137,0.924175
20,2026-05-01,6310.000000,540.700000,0.308364,6816.890137,0.925642
20,2026-05-01,6320.000000,531.250000,0.305408,6816.890137,0.927109
20,2026-05-01,6325.000000,526.550000,0.304054,6816.890137,0.927842
20,2026-05-01,6330.000000,521.750000,0.302413,6816.890137,0.928576
20,2026-05-01,6340.000000,512.350000,0.299651,6816.890137,0.930043
20,2026-05-01,6350.000000,502.850000,0.296584,6816.890137,0.931510
20,2026-05-01,6360.000000,493.600000,0.294254,6816.890137,0.932977
20,2026-05-01,6370.000000,484.100000,0.290847,6816.890137,0.934444
20,2026-05-01,6375.000000,479.500000,0.289642,6816.890137,0.935177
20,2026-05-01,6380.000000,474.800000,0.288169,6816.890137,0.935911
20,2026-05-01,6390.000000,465.450000,0.285190,6816.890137,0.937378
20,2026-05-01,6400.000000,456.250000,0.282901,6816.890137,0.938845
20,2026-05-01,6410.000000,446.900000,0.279831,6816.890137,0.940311
20,2026-05-01,6420.000000,437.750000,0.277423,6816.890137,0.941778
20,2026-05-01,6425.000000,433.150000,0.276081,6816.890137,0.942512
20,2026-05-01,6430.000000,428.550000,0.274723,6816.890137,0.943245
20,2026-05-01,6440.000000,419.300000,0.271507,6816.890137,0.944712
20,2026-05-01,6450.000000,410.200000,0.268928,6816.890137,0.946179
20,2026-05-01,6460.000000,401.050000,0.266060,6816.890137,0.947646
20,2026-05-01,6470.000000,392.000000,0.263584,6816.890137,0.949113
20,2026-05-01,6475.000000,387.450000,0.262100,6816.890137,0.949847
20,2026-05-01,6480.000000,382.950000,0.260818,6816.890137,0.950580
20,2026-05-01,6490.000000,374.150000,0.258854,6816.890137,0.952047
20,2026-05-01,6495.000000,369.800000,0.257942,6816.890137,0.952781
20,2026-05-01,6500.000000,365.050000,0.255737,6816.890137,0.953514
20,2026-05-01,6510.000000,356.200000,0.253197,6816.890137,0.954981
20,2026-05-01,6520.000000,347.300000,0.250580,6816.890137,0.956448
20,2026-05-01,6525.000000,342.900000,0.249348,6816.890137,0.957181
20,2026-05-01,6530.000000,338.500000,0.248093,6816.890137,0.957915
20,2026-05-01,6540.000000,329.850000,0.245926,6816.890137,0.959382
20,2026-05-01,6550.000000,321.150000,0.243473,6816.890137,0.960849
20,2026-05-01,6560.000000,312.500000,0.240932,6816.890137,0.962316
20,2026-05-01,6570.000000,303.850000,0.238308,6816.890137,0.963783
20,2026-05-01,6575.000000,299.650000,0.237442,6816.890137,0.964516
20,2026-05-01,6580.000000,295.350000,0.235977,6816.890137,0.965250
20,2026-05-01,6585.000000,291.000000,0.234493,6816.890137,0.965983
20,2026-05-01,6590.000000,286.900000,0.233738,6816.890137,0.966716
20,2026-05-01,6595.000000,282.650000,0.232395,6816.890137,0.967450
20,2026-05-01,6600.000000,278.450000,0.231213,6816.890137,0.968183
20,2026-05-01,6605.000000,274.250000,0.230003,6816.890137,0.968917
20,2026-05-01,6610.000000,270.000000,0.228226,6816.890137,0.969650
20,2026-05-01,6615.000000,265.700000,0.226788,6816.890137,0.970384
20,2026-05-01,6620.000000,261.650000,0.225689,6816.890137,0.971117
20,2026-05-01,6625.000000,257.650000,0.225102,6816.890137,0.971851
20,2026-05-01,6630.000000,253.550000,0.223766,6816.890137,0.972584
20,2026-05-01,6635.000000,249.350000,0.222580,6816.890137,0.973318
20,2026-05-01,6640.000000,245.100000,0.220490,6816.890137,0.974051
20,2026-05-01,6650.000000,237.200000,0.218861,6816.890137,0.975518
20,2026-05-01,6660.000000,229.150000,0.216580,6816.890137,0.976985
20,2026-05-01,6670.000000,221.150000,0.214009,6816.890137,0.978452
20,2026-05-01,6675.000000,216.700000,0.212090,6816.890137,0.979186
20,2026-05-01,6680.000000,213.200000,0.211487,6816.890137,0.979919
20,2026-05-01,6690.000000,205.350000,0.209175,6816.890137,0.981386
20,2026-05-01,6700.000000,197.700000,0.204094,6816.890137,0.982853
20,2026-05-01,6710.000000,189.950000,0.201538,6816.890137,0.984320
20,2026-05-01,6720.000000,182.400000,0.199166,6816.890137,0.985787
20,2026-05-01,6725.000000,178.400000,0.197606,6816.890137,0.986520
20,2026-05-01,6730.000000,174.800000,0.196488,6816.890137,0.987254
20,2026-05-01,6740.000000,167.250000,0.193982,6816.890137,0.988721
20,2026-05-01,6750.000000,160.000000,0.191792,6816.890137,0.990188
20,2026-05-01,6760.000000,152.750000,0.189751,6816.890137,0.991655
20,2026-05-01,6770.000000,145.750000,0.187535,6816.890137,0.993121
20,2026-05-01,6775.000000,142.150000,0.185586,6816.890137,0.993855
20,2026-05-01,6780.000000,138.750000,0.185143,6816.890137,0.994588
20,2026-05-01,6790.000000,131.950000,0.182572,6816.890137,0.996055
20,2026-05-01,6800.000000,125.000000,0.179505,6816.890137,0.997522
20,2026-05-01,6810.000000,118.600000,0.177933,6816.890137,0.998989
20,2026-05-01,6820.000000,112.150000,0.175851,6816.890137,1.000456
20,2026-05-01,6825.000000,108.850000,0.173888,6816.890137,1.001190
20,2026-05-01,6830.000000,105.750000,0.173251,6816.890137,1.001923
20,2026-05-01,6840.000000,99.700000,0.171044,6816.890137,1.003390
20,2026-05-01,6850.000000,93.550000,0.168149,6816.890137,1.004857
20,2026-05-01,6860.000000,87.850000,0.166402,6816.890137,1.006324
20,2026-05-01,6870.000000,82.000000,0.163636,6816.890137,1.007791
20,2026-05-01,6875.000000,79.150000,0.162465,6816.890137,1.008524
20,2026-05-01,6880.000000,76.600000,0.161389,6816.890137,1.009258
20,2026-05-01,6890.000000,71.300000,0.159188,6816.890137,1.010725
20,2026-05-01,6900.000000,66.200000,0.157033,6816.890137,1.012192
20,2026-05-01,6910.000000,61.350000,0.154912,6816.890137,1.013659
20,2026-05-01,6925.000000,54.450000,0.151910,6816.890137,1.015859
20,2026-05-01,6950.000000,44.050000,0.147204,6816.890137,1.019526
20,2026-05-01,6975.000000,34.900000,0.142541,6816.890137,1.023194
20,2026-05-01,7000.000000,27.200000,0.138513,6816.890137,1.026861
20,2026-05-01,7025.000000,20.850000,0.134881,6816.890137,1.030529
20,2026-05-01,7050.000000,15.700000,0.131646,6816.890137,1.034196
20,2026-05-01,7075.000000,11.700000,0.129209,6816.890137,1.037863
20,2026-05-01,7100.000000,8.650000,0.127221,6816.890137,1.041531
20,2026-05-01,7125.000000,6.350000,0.125917,6816.890137,1.045198
20,2026-05-01,7150.000000,4.650000,0.125161,6816.890137,1.048865
20,2026-05-01,7175.000000,3.500000,0.125222,6816.890137,1.052533
20,2026-05-01,7200.000000,2.575000,0.125192,6816.890137,1.056200
20,2026-05-01,7250.000000,1.550000,0.129068,6816.890137,1.063535
20,2026-05-01,7300.000000,1.075000,0.133279,6816.890137,1.070870
20,2026-05-01,7350.000000,0.775000,0.140359,6816.890137,1.078204
20,2026-05-01,7400.000000,0.600000,0.147103,6816.890137,1.085539
20,2026-05-01,7450.000000,0.500000,0.155099,6816.890137,1.092874
20,2026-05-01,7500.000000,0.400000,0.162484,6816.890137,1.100208
20,2026-05-01,7600.000000,0.325000,0.176766,6816.890137,1.114878
23,2026-05-04,6000.000000,843.600000,0.389265,6816.890137,0.880167
23,2026-05-04,6150.000000,696.650000,0.341094,6816.890137,0.902171
23,2026-05-04,6175.000000,672.550000,0.334327,6816.890137,0.905838
23,2026-05-04,6250.000000,600.400000,0.312270,6816.890137,0.916840
23,2026-05-04,6275.000000,576.500000,0.305156,6816.890137,0.920508
23,2026-05-04,6300.000000,552.800000,0.298118,6816.890137,0.924175
23,2026-05-04,6320.000000,533.850000,0.292945,6816.890137,0.927109
23,2026-05-04,6325.000000,529.100000,0.291381,6816.890137,0.927842
23,2026-05-04,6350.000000,505.600000,0.284660,6816.890137,0.931510
23,2026-05-04,6360.000000,496.300000,0.282142,6816.890137,0.932977
23,2026-05-04,6375.000000,482.250000,0.277931,6816.890137,0.935177
23,2026-05-04,6380.000000,477.700000,0.276966,6816.890137,0.935911
23,2026-05-04,6390.000000,468.350000,0.274089,6816.890137,0.937378
23,2026-05-04,6400.000000,459.150000,0.271618,6816.890137,0.938845
23,2026-05-04,6410.000000,449.950000,0.268436,6816.890137,0.940311
23,2026-05-04,6425.000000,436.000000,0.263923,6816.890137,0.942512
23,2026-05-04,6430.000000,431.600000,0.263260,6816.890137,0.943245
23,2026-05-04,6450.000000,413.550000,0.258930,6816.890137,0.946179
23,2026-05-04,6460.000000,404.550000,0.256565,6816.890137,0.947646
23,2026-05-04,6475.000000,390.850000,0.252094,6816.890137,0.949847
23,2026-05-04,6480.000000,385.950000,0.250450,6816.890137,0.950580
23,2026-05-04,6490.000000,377.450000,0.248512,6816.890137,0.952047
23,2026-05-04,6500.000000,368.700000,0.246689,6816.890137,0.953514
23,2026-05-04,6510.000000,359.850000,0.244209,6816.890137,0.954981
23,2026-05-04,6520.000000,351.050000,0.241852,6816.890137,0.956448
23,2026-05-04,6525.000000,346.650000,0.240650,6816.890137,0.957181
23,2026-05-04,6530.000000,342.350000,0.239613,6816.890137,0.957915
23,2026-05-04,6540.000000,333.600000,0.237110,6816.890137,0.959382
23,2026-05-04,6550.000000,324.600000,0.233624,6816.890137,0.960849
23,2026-05-04,6560.000000,316.250000,0.232250,6816.890137,0.962316
23,2026-05-04,6570.000000,307.400000,0.229885,6816.890137,0.963783
23,2026-05-04,6575.000000,303.350000,0.228672,6816.890137,0.964516
23,2026-05-04,6580.000000,298.850000,0.227436,6816.890137,0.965250
23,2026-05-04,6590.000000,290.550000,0.224732,6816.890137,0.966716
23,2026-05-04,6600.000000,282.150000,0.222466,6816.890137,0.968183
23,2026-05-04,6610.000000,273.700000,0.219765,6816.890137,0.969650
23,2026-05-04,6620.000000,265.500000,0.217819,6816.890137,0.971117
23,2026-05-04,6625.000000,261.500000,0.217056,6816.890137,0.971851
23,2026-05-04,6630.000000,257.400000,0.215935,6816.890137,0.972584
23,2026-05-04,6640.000000,249.250000,0.213612,6816.890137,0.974051
23,2026-05-04,6650.000000,241.100000,0.211190,6816.890137,0.975518
23,2026-05-04,6675.000000,221.100000,0.205628,6816.890137,0.979186
23,2026-05-04,6700.000000,201.850000,0.197363,6816.890137,0.982853
23,2026-05-04,6725.000000,182.850000,0.191899,6816.890137,0.986520
23,2026-05-04,6750.000000,163.950000,0.185589,6816.890137,0.990188
23,2026-05-04,6775.000000,146.300000,0.179841,6816.890137,0.993855
23,2026-05-04,6800.000000,129.200000,0.174092,6816.890137,0.997522
23,2026-05-04,6825.000000,113.050000,0.168963,6816.890137,1.001190
23,2026-05-04,6850.000000,97.500000,0.163049,6816.890137,1.004857
23,2026-05-04,6875.000000,83.150000,0.157670,6816.890137,1.008524
23,2026-05-04,6900.000000,69.950000,0.152581,6816.890137,1.012192
23,2026-05-04,6925.000000,58.000000,0.147698,6816.890137,1.015859
23,2026-05-04,6950.000000,47.350000,0.143109,6816.890137,1.019526
23,2026-05-04,6975.000000,38.000000,0.138787,6816.890137,1.023194
23,2026-05-04,7000.000000,29.950000,0.134751,6816.890137,1.026861
23,2026-05-04,7025.000000,23.250000,0.131299,6816.890137,1.030529
23,2026-05-04,7100.000000,10.200000,0.124582,6816.890137,1.041531
23,2026-05-04,7200.000000,3.200000,0.122216,6816.890137,1.056200
23,2026-05-04,7400.000000,0.700000,0.140512,6816.890137,1.085539
23,2026-05-04,7600.000000,0.325000,0.167123,6816.890137,1.114878
24,2026-05-05,6075.000000,771.350000,0.362670,6816.890137,0.891169
24,2026-05-05,6100.000000,747.000000,0.355021,6816.890137,0.894836
24,2026-05-05,6125.000000,722.700000,0.347586,6816.890137,0.898504
24,2026-05-05,6200.000000,650.050000,0.324935,6816.890137,0.909506
24,2026-05-05,6275.000000,578.300000,0.303821,6816.890137,0.920508
24,2026-05-05,6300.000000,554.700000,0.297271,6816.890137,0.924175
24,2026-05-05,6325.000000,531.150000,0.289802,6816.890137,0.927842
24,2026-05-05,6350.000000,507.800000,0.284233,6816.890137,0.931510
24,2026-05-05,6375.000000,484.500000,0.276805,6816.890137,0.935177
24,2026-05-05,6400.000000,461.550000,0.271118,6816.890137,0.938845
24,2026-05-05,6425.000000,438.700000,0.264900,6816.890137,0.942512
24,2026-05-05,6450.000000,416.000000,0.258774,6816.890137,0.946179
24,2026-05-05,6475.000000,393.250000,0.252701,6816.890137,0.949847
24,2026-05-05,6490.000000,380.200000,0.249077,6816.890137,0.952047
24,2026-05-05,6500.000000,371.300000,0.246643,6816.890137,0.953514
24,2026-05-05,6525.000000,349.400000,0.240929,6816.890137,0.957181
24,2026-05-05,6540.000000,336.200000,0.237003,6816.890137,0.959382
24,2026-05-05,6550.000000,327.600000,0.234779,6816.890137,0.960849
24,2026-05-05,6560.000000,319.050000,0.232475,6816.890137,0.962316
24,2026-05-05,6570.000000,310.250000,0.230267,6816.890137,0.963783
24,2026-05-05,6575.000000,306.000000,0.228188,6816.890137,0.964516
24,2026-05-05,6580.000000,302.000000,0.227806,6816.890137,0.965250
24,2026-05-05,6590.000000,293.250000,0.225435,6816.890137,0.966716
24,2026-05-05,6600.000000,285.000000,0.223480,6816.890137,0.968183
24,2026-05-05,6620.000000,268.300000,0.218638,6816.890137,0.971117
24,2026-05-05,6625.000000,264.500000,0.217533,6816.890137,0.971851
24,2026-05-05,6640.000000,251.950000,0.214077,6816.890137,0.974051
24,2026-05-05,6650.000000,244.100000,0.211651,6816.890137,0.975518
24,2026-05-05,6675.000000,224.050000,0.205925,6816.890137,0.979186
24,2026-05-05,6700.000000,204.800000,0.197577,6816.890137,0.982853
24,2026-05-05,6725.000000,185.700000,0.191838,6816.890137,0.986520
24,2026-05-05,6750.000000,167.100000,0.186886,6816.890137,0.990188
24,2026-05-05,6775.000000,149.400000,0.180756,6816.890137,0.993855
24,2026-05-05,6800.000000,132.400000,0.175648,6816.890137,0.997522
24,2026-05-05,6825.000000,115.700000,0.169482,6816.890137,1.001190
24,2026-05-05,6850.000000,100.500000,0.164128,6816.890137,1.004857
24,2026-05-05,6875.000000,86.050000,0.158770,6816.890137,1.008524
24,2026-05-05,6900.000000,72.750000,0.153596,6816.890137,1.012192
24,2026-05-05,6925.000000,60.600000,0.148807,6816.890137,1.015859
24,2026-05-05,6950.000000,49.800000,0.144357,6816.890137,1.019526
24,2026-05-05,6975.000000,40.250000,0.140061,6816.890137,1.023194
24,2026-05-05,7000.000000,32.050000,0.136270,6816.890137,1.026861
24,2026-05-05,7025.000000,25.100000,0.132722,6816.890137,1.030529
24,2026-05-05,7100.000000,11.300000,0.125398,6816.890137,1.041531
24,2026-05-05,7200.000000,3.700000,0.122766,6816.890137,1.056200
24,2026-05-05,7400.000000,0.750000,0.138558,6816.890137,1.085539
24,2026-05-05,7600.000000,0.350000,0.165353,6816.890137,1.114878
25,2026-05-06,6100.000000,748.400000,0.352263,6816.890137,0.894836
25,2026-05-06,6200.000000,651.850000,0.323691,6816.890137,0.909506
25,2026-05-06,6250.000000,604.050000,0.309684,6816.890137,0.916840
25,2026-05-06,6300.000000,556.900000,0.296489,6816.890137,0.924175
25,2026-05-06,6325.000000,533.350000,0.290168,6816.890137,0.927842
25,2026-05-06,6350.000000,510.150000,0.283622,6816.890137,0.931510
25,2026-05-06,6375.000000,486.750000,0.276420,6816.890137,0.935177
25,2026-05-06,6400.000000,463.950000,0.270885,6816.890137,0.938845
25,2026-05-06,6425.000000,441.100000,0.264629,6816.890137,0.942512
25,2026-05-06,6450.000000,418.500000,0.258659,6816.890137,0.946179
25,2026-05-06,6475.000000,395.850000,0.252739,6816.890137,0.949847
25,2026-05-06,6480.000000,391.500000,0.250912,6816.890137,0.950580
25,2026-05-06,6500.000000,373.700000,0.246826,6816.890137,0.953514
25,2026-05-06,6510.000000,365.150000,0.244320,6816.890137,0.954981
25,2026-05-06,6520.000000,356.450000,0.242107,6816.890137,0.956448
25,2026-05-06,6525.000000,351.800000,0.241066,6816.890137,0.957181
25,2026-05-06,6530.000000,347.500000,0.240005,6816.890137,0.957915
25,2026-05-06,6540.000000,338.750000,0.237305,6816.890137,0.959382
25,2026-05-06,6550.000000,330.150000,0.235062,6816.890137,0.960849
25,2026-05-06,6560.000000,321.950000,0.233082,6816.890137,0.962316
25,2026-05-06,6570.000000,313.350000,0.230516,6816.890137,0.963783
25,2026-05-06,6575.000000,309.100000,0.229290,6816.890137,0.964516
25,2026-05-06,6580.000000,304.600000,0.228214,6816.890137,0.965250
25,2026-05-06,6590.000000,296.500000,0.225996,6816.890137,0.966716
25,2026-05-06,6600.000000,288.150000,0.223694,6816.890137,0.968183
25,2026-05-06,6610.000000,279.650000,0.221310,6816.890137,0.969650
25,2026-05-06,6620.000000,271.600000,0.219162,6816.890137,0.971117
25,2026-05-06,6625.000000,267.200000,0.218052,6816.890137,0.971851
25,2026-05-06,6630.000000,263.250000,0.216919,6816.890137,0.972584
25,2026-05-06,6640.000000,254.900000,0.214119,6816.890137,0.974051
25,2026-05-06,6650.000000,247.050000,0.212311,6816.890137,0.975518
25,2026-05-06,6675.000000,227.100000,0.206574,6816.890137,0.979186
25,2026-05-06,6700.000000,208.050000,0.198876,6816.890137,0.982853
25,2026-05-06,6725.000000,188.700000,0.192425,6816.890137,0.986520
25,2026-05-06,6750.000000,170.250000,0.186787,6816.890137,0.990188
25,2026-05-06,6775.000000,152.350000,0.181286,6816.890137,0.993855
25,2026-05-06,6800.000000,135.100000,0.175690,6816.890137,0.997522
25,2026-05-06,6825.000000,118.850000,0.170186,6816.890137,1.001190
25,2026-05-06,6850.000000,103.400000,0.164950,6816.890137,1.004857
25,2026-05-06,6875.000000,88.950000,0.159608,6816.890137,1.008524
25,2026-05-06,6900.000000,75.400000,0.154620,6816.890137,1.012192
25,2026-05-06,6925.000000,63.150000,0.149766,6816.890137,1.015859
25,2026-05-06,6950.000000,52.100000,0.145120,6816.890137,1.019526
25,2026-05-06,6975.000000,42.400000,0.140801,6816.890137,1.023194
25,2026-05-06,7000.000000,33.950000,0.137006,6816.890137,1.026861
25,2026-05-06,7025.000000,26.800000,0.133275,6816.890137,1.030529
25,2026-05-06,7100.000000,12.300000,0.125825,6816.890137,1.041531
25,2026-05-06,7200.000000,4.050000,0.122598,6816.890137,1.056200
25,2026-05-06,7400.000000,0.850000,0.137521,6816.890137,1.085539
25,2026-05-06,7600.000000,0.425000,0.163644,6816.890137,1.114878
26,2026-05-07,6225.000000,630.000000,0.315711,6816.890137,0.913173
26,2026-05-07,6250.000000,606.200000,0.308997,6816.890137,0.916840
26,2026-05-07,6300.000000,558.700000,0.295986,6816.890137,0.924175
26,2026-05-07,6325.000000,535.650000,0.289638,6816.890137,0.927842
26,2026-05-07,6375.000000,489.250000,0.276699,6816.890137,0.935177
26,2026-05-07,6400.000000,466.350000,0.270691,6816.890137,0.938845
26,2026-05-07,6425.000000,443.300000,0.264793,6816.890137,0.942512
26,2026-05-07,6450.000000,420.800000,0.258777,6816.890137,0.946179
26,2026-05-07,6475.000000,398.750000,0.252815,6816.890137,0.949847
26,2026-05-07,6500.000000,376.450000,0.246151,6816.890137,0.953514
26,2026-05-07,6525.000000,354.700000,0.240551,6816.890137,0.957181
26,2026-05-07,6550.000000,333.200000,0.235544,6816.890137,0.960849
26,2026-05-07,6575.000000,311.950000,0.229904,6816.890137,0.964516
26,2026-05-07,6590.000000,298.950000,0.225784,6816.890137,0.966716
26,2026-05-07,6600.000000,290.700000,0.223797,6816.890137,0.968183
26,2026-05-07,6610.000000,282.750000,0.222038,6816.890137,0.969650
26,2026-05-07,6620.000000,274.300000,0.219408,6816.890137,0.971117
26,2026-05-07,6625.000000,270.200000,0.218296,6816.890137,0.971851
26,2026-05-07,6630.000000,266.350000,0.217621,6816.890137,0.972584
26,2026-05-07,6640.000000,258.200000,0.215283,6816.890137,0.974051
26,2026-05-07,6650.000000,250.200000,0.213001,6816.890137,0.975518
26,2026-05-07,6675.000000,230.300000,0.207409,6816.890137,0.979186
26,2026-05-07,6700.000000,211.000000,0.199181,6816.890137,0.982853
26,2026-05-07,6725.000000,192.050000,0.193758,6816.890137,0.986520
26,2026-05-07,6750.000000,173.650000,0.188283,6816.890137,0.990188
26,2026-05-07,6775.000000,155.550000,0.182271,6816.890137,0.993855
26,2026-05-07,6800.000000,138.400000,0.176743,6816.890137,0.997522
26,2026-05-07,6825.000000,122.000000,0.171330,6816.890137,1.001190
26,2026-05-07,6850.000000,106.450000,0.166207,6816.890137,1.004857
26,2026-05-07,6875.000000,91.800000,0.160741,6816.890137,1.008524
26,2026-05-07,6900.000000,78.300000,0.155793,6816.890137,1.012192
26,2026-05-07,6925.000000,65.850000,0.150870,6816.890137,1.015859
26,2026-05-07,6950.000000,54.750000,0.146487,6816.890137,1.019526
26,2026-05-07,6975.000000,44.750000,0.142015,6816.890137,1.023194
26,2026-05-07,7000.000000,36.100000,0.138063,6816.890137,1.026861
26,2026-05-07,7025.000000,28.650000,0.134366,6816.890137,1.030529
26,2026-05-07,7100.000000,13.500000,0.126458,6816.890137,1.041531
26,2026-05-07,7200.000000,4.650000,0.122888,6816.890137,1.056200
26,2026-05-07,7400.000000,0.950000,0.137246,6816.890137,1.085539
27,2026-05-08,5900.000000,947.600000,0.409430,6816.890137,0.865497
27,2026-05-08,5950.000000,898.600000,0.394560,6816.890137,0.872832
27,2026-05-08,6000.000000,849.700000,0.379172,6816.890137,0.880167
27,2026-05-08,6050.000000,801.000000,0.364432,6816.890137,0.887501
27,2026-05-08,6080.000000,771.850000,0.355952,6816.890137,0.891902
27,2026-05-08,6100.000000,752.500000,0.350222,6816.890137,0.894836
27,2026-05-08,6150.000000,704.200000,0.335639,6816.890137,0.902171
27,2026-05-08,6200.000000,656.350000,0.322150,6816.890137,0.909506
27,2026-05-08,6225.000000,632.650000,0.316039,6816.890137,0.913173
27,2026-05-08,6250.000000,608.950000,0.309978,6816.890137,0.916840
27,2026-05-08,6260.000000,599.450000,0.307044,6816.890137,0.918307
27,2026-05-08,6275.000000,585.300000,0.303050,6816.890137,0.920508
27,2026-05-08,6300.000000,561.900000,0.296840,6816.890137,0.924175
27,2026-05-08,6330.000000,534.000000,0.289501,6816.890137,0.928576
27,2026-05-08,6350.000000,515.450000,0.284427,6816.890137,0.931510
27,2026-05-08,6370.000000,497.200000,0.279617,6816.890137,0.934444
27,2026-05-08,6375.000000,492.600000,0.278389,6816.890137,0.935177
27,2026-05-08,6400.000000,469.850000,0.272678,6816.890137,0.938845
27,2026-05-08,6425.000000,447.150000,0.266489,6816.890137,0.942512
27,2026-05-08,6440.000000,433.700000,0.262977,6816.890137,0.944712
27,2026-05-08,6450.000000,424.550000,0.260025,6816.890137,0.946179
27,2026-05-08,6460.000000,415.850000,0.258301,6816.890137,0.947646
27,2026-05-08,6475.000000,402.400000,0.254347,6816.890137,0.949847
27,2026-05-08,6480.000000,398.150000,0.253773,6816.890137,0.950580
27,2026-05-08,6490.000000,389.050000,0.251510,6816.890137,0.952047
27,2026-05-08,6500.000000,380.600000,0.249187,6816.890137,0.953514
27,2026-05-08,6510.000000,371.900000,0.246981,6816.890137,0.954981
27,2026-05-08,6520.000000,363.150000,0.244709,6816.890137,0.956448
27,2026-05-08,6525.000000,358.650000,0.242964,6816.890137,0.957181
27,2026-05-08,6530.000000,354.250000,0.241375,6816.890137,0.957915
27,2026-05-08,6540.000000,345.650000,0.240145,6816.890137,0.959382
27,2026-05-08,6550.000000,337.450000,0.238010,6816.890137,0.960849
27,2026-05-08,6560.000000,328.900000,0.235641,6816.890137,0.962316
27,2026-05-08,6570.000000,320.350000,0.233208,6816.890137,0.963783
27,2026-05-08,6575.000000,316.150000,0.232124,6816.890137,0.964516
27,2026-05-08,6580.000000,311.750000,0.230232,6816.890137,0.965250
27,2026-05-08,6590.000000,303.650000,0.228912,6816.890137,0.966716
27,2026-05-08,6600.000000,295.300000,0.226574,6816.890137,0.968183
27,2026-05-08,6610.000000,287.050000,0.224312,6816.890137,0.969650
27,2026-05-08,6620.000000,278.800000,0.221970,6816.890137,0.971117
27,2026-05-08,6625.000000,274.750000,0.220993,6816.890137,0.971851
27,2026-05-08,6630.000000,270.450000,0.219994,6816.890137,0.972584
27,2026-05-08,6640.000000,262.700000,0.217930,6816.890137,0.974051
27,2026-05-08,6650.000000,254.550000,0.215336,6816.890137,0.975518
27,2026-05-08,6660.000000,246.550000,0.213093,6816.890137,0.976985
27,2026-05-08,6670.000000,238.400000,0.210903,6816.890137,0.978452
27,2026-05-08,6675.000000,234.700000,0.206974,6816.890137,0.979186
27,2026-05-08,6680.000000,231.150000,0.206761,6816.890137,0.979919
27,2026-05-08,6690.000000,223.000000,0.203684,6816.890137,0.981386
27,2026-05-08,6700.000000,215.300000,0.201504,6816.890137,0.982853
27,2026-05-08,6710.000000,207.950000,0.200192,6816.890137,0.984320
27,2026-05-08,6720.000000,200.350000,0.197791,6816.890137,0.985787
27,2026-05-08,6725.000000,196.300000,0.195927,6816.890137,0.986520
27,2026-05-08,6730.000000,192.750000,0.195279,6816.890137,0.987254
27,2026-05-08,6740.000000,185.250000,0.192654,6816.890137,0.988721
27,2026-05-08,6750.000000,177.850000,0.190461,6816.890137,0.990188
27,2026-05-08,6760.000000,170.950000,0.188950,6816.890137,0.991655
27,2026-05-08,6770.000000,163.550000,0.185963,6816.890137,0.993121
27,2026-05-08,6775.000000,160.050000,0.184891,6816.890137,0.993855
27,2026-05-08,6780.000000,156.550000,0.183785,6816.890137,0.994588
27,2026-05-08,6790.000000,149.650000,0.181872,6816.890137,0.996055
27,2026-05-08,6800.000000,142.900000,0.179415,6816.890137,0.997522
27,2026-05-08,6810.000000,136.200000,0.177210,6816.890137,0.998989
27,2026-05-08,6820.000000,129.700000,0.175385,6816.890137,1.000456
27,2026-05-08,6825.000000,126.450000,0.173949,6816.890137,1.001190
27,2026-05-08,6830.000000,123.250000,0.172871,6816.890137,1.001923
27,2026-05-08,6840.000000,116.950000,0.170991,6816.890137,1.003390
27,2026-05-08,6850.000000,110.800000,0.168673,6816.890137,1.004857
27,2026-05-08,6875.000000,96.050000,0.163365,6816.890137,1.008524
27,2026-05-08,6900.000000,82.350000,0.158339,6816.890137,1.012192
27,2026-05-08,6925.000000,69.750000,0.153525,6816.890137,1.015859
27,2026-05-08,6950.000000,58.300000,0.148858,6816.890137,1.019526
27,2026-05-08,6975.000000,48.100000,0.144587,6816.890137,1.023194
27,2026-05-08,7000.000000,39.150000,0.140571,6816.890137,1.026861
27,2026-05-08,7025.000000,31.400000,0.136838,6816.890137,1.030529
27,2026-05-08,7050.000000,24.900000,0.133676,6816.890137,1.034196
27,2026-05-08,7100.000000,15.200000,0.128526,6816.890137,1.041531
27,2026-05-08,7150.000000,9.150000,0.125650,6816.890137,1.048865
27,2026-05-08,7200.000000,5.450000,0.124452,6816.890137,1.056200
27,2026-05-08,7250.000000,3.350000,0.125238,6816.890137,1.063535
27,2026-05-08,7300.000000,2.200000,0.127175,6816.890137,1.070870
27,2026-05-08,7350.000000,1.525000,0.130685,6816.890137,1.078204
27,2026-05-08,7400.000000,1.075000,0.136148,6816.890137,1.085539
27,2026-05-08,7450.000000,0.850000,0.141854,6816.890137,1.092874
27,2026-05-08,7500.000000,0.700000,0.146371,6816.890137,1.100208
27,2026-05-08,7600.000000,0.500000,0.159066,6816.890137,1.114878
30,2026-05-11,6300.000000,564.100000,0.286853,6816.890137,0.924175
30,2026-05-11,6400.000000,471.850000,0.263550,6816.890137,0.938845
30,2026-05-11,6425.000000,449.550000,0.258076,6816.890137,0.942512
